Channel,Date,Message
bornlupin,2025-07-27 06:25:16,"**K전력기기 3총사 美증설 추진…""AI 데이터센터 공략 드라이브""  HD현대 ""앨라배마 추가 증설 단계적 준비"" 효성중·LS일렉도 美 시설투자 확충 '만지작' KOTRA ""북미 전력기기 시장 10년간 호황""**  국내 전력기기 빅3인 **HD현대일렉트릭(267260)과 효성중공업(298040), LS일렉트릭이 인공지능(AI) 혁명이 본격화하는 북미 시장 공략에 경쟁적으로 나서면서 현지 추가 증설을 검토**하는 것으로 확인됐다. 전력기기 3사는 시장의 ‘슈퍼 사이클’이 갈수록 확산하자 미국의 관세 부과도 별다른 리스크로 평가하진 않지만 급팽창하는 미국 변압기·배전기기 시장 선점에 역량을 집중하려는 모습이다.  27일 업계에 따르면 HD현대일렉트릭은 최근 애널리스트 대상 경영진 간담회에서** “추가 증설 필요 여부를 모니터링하고 있으며, 북미에 투자 중인 공장은 향후 추가 증설이 용이하도록 구성해 건설을 진행하고 있다**”고 밝혔다.  HD현대일렉트릭은 올 1월 1850억 원을 투자해 미국 앨라배마 변압기 공장 증설에 나섰는데**, 6개월 여만에 추가 증설 가능성을 공식화한 것이다. **양재철 HD현대일렉트릭 본부장은 “자체 증설 상황뿐 아니라 글로벌 업체들의 증설 상황을 모니터링하면서 추가 증설도 단계적으로 준비하고 있다”고 말했다. **HD현대일렉트릭은 앨라배마 공장 증설을 연내 마무리한 후 내년 중 본격 가동할 계획이다.**  업계에서는** 효성중공업과 LS일렉트릭 역시 추가 증설에 나설 가능성이 크다고 보고 있다.** 효성중공업은 작년 6월부터 경남 창원과 미국 테네시주 멤피스에서 진행 중인 변압기 공장 증설을 내년에 마무리함과 동시에 추가 투자를 계획하고 있다. 일각에서는 연내 추가 증설 작업에 착수해 2027년까지 증설을 마친 뒤 본격 생산에 나설 것이라는 전망도 제기한다.  **북미 생산시설 확보에 3500억 원을 투자하겠다고 예고한 LS일렉트릭은 배전기기 생산 공장의 증설을 계획하고 있다.** 업계에서는 LS일렉트릭의 북미 배전기기 자회사인 MCM엔지니어링이 추후 차단기와 개폐기 등 배전기기 생산라인을 확충할 가능성이 크다고 보고 있다. 미국 현지 배전기기 업체를 추가 인수해 규모를 키울 수 있다는 관측도 나온다.  **전력기기 3사가 나란히 미국 현지에 추가 투자를 추진·검토하고 나선 건 그만큼 북미 시장에서 K-전력기기에 대한 러브콜이 강력하고 지속적이기 때문이다**. AI 데이터센터 확충에 트럼프 정부가 드라이브를 걸면서 전력망이 노후화한 미국은 전선과 변압기·배전기기 등의 대규모 교체 주기가 도래했다. KOTRA에 따르면 지난해 122억 달러(약 17조 원) 수준이던 북미 변압기 시장은 10년간 7.7%씩 매년 성장해 2034년 257억 달러(약 35조 6700억 원)로 두 배 이상 성장할 전망이다.  특히 초대형 변압기는 세계적으로 생산설비가 제한적이고 신규 설비 확보에 긴 기간이 필요해 공급자 우위 시장이 형성돼 있다. HD현대일렉트릭의 미국 앨라배마 공장은 이미 가동률이 100%를 훌쩍 넘고 있다. 국내 전력기기 업체들의 북미 매출도 급증하고 있다. 2023년 1분기 북미 매출 비중이 30.1%였던 HD현대일렉트릭은 올 2분기 35.1%로 상승했다. LS일렉트릭의 북미 매출 비중 역시 2023년 1분기 13%에서 올 2분기 33%로 치솟았다.  **한편 전력기기 3사의 실적도 매출과 수익 모두 탄탄한 성장세를 달리고 있다**. HD현대일렉트릭은 2분기 매출 9062억 원, 영업이익 2091억 원을 기록했는 데 영업이익률이 23.1%로 역대 최고를 기록했다. 효성중공업도 2분기 매출 1조 5253억 원, 영업이익 1642억 원으로 분기 기준 역대 최대 실적을 냈다. LS일렉트릭은 2분기 매출이 지난해 동기보다 5%대 늘어난 1조 1930억 원에 달했으며 영업이익은 1086억 원을 기록했다. 6월말 기준 수주 잔고는 3조9000억원으로 집계됐다.  https://www.sedaily.com/NewsView/2GVIHCVX6U?OutLink=telegram"
bornlupin,2025-07-25 23:55:59,"**도널드 트럼프**  **일요일에 EU와 만날 것이다.**  내일과 모레 영국의 스타머 총리와 만날 것이다.  **우리가 일요일에 EU와 거래를 성사시킬 수 있을지 두고 보겠다. ** 여러 기업 임원들과 만날 것이다.  **영국과의 무역 협정은 체결됐다.**  이것은 영국 협정을 조율하는 자리라기보다는 축하하는 자리다.  영국과는 무역 협정 외에도 다른 사안들을 논의할 것이다.  **EU 협정에서 걸림돌이 되는 건 아마도 20가지 사안이다.  EU 협정이 성사될 확률은 반반이다. 걸림돌이 20가지 있다.**  미국은 캐나다산 목재에 대해 상무부의 최종 판정 관세율을 부과할 것이다.  **EU와의 회담이 성사된다면, 그것은 가장 큰 거래가 될 것이다.**  유럽은 풍력발전을 중단해야 한다.  유럽은 이민 문제에서 정신 차려야 한다."
bornlupin,2025-07-25 23:50:16,"**산업장관·통상본부장, 美서 '총력 협상'…고위급 면담 지속**  대미 관세 협상을 위해 미국을 방문 중인 김정관 산업통상자원부 장관과 여한구 통상교섭본부장이 **현지에서 미국 정부 주요 인사들과 고위급 협의를 잇달아 진행하며 집중적인 협상을 이어가고 있다.**  산업통상자원부는 김 장관이 24일(현지시간) 워싱턴 DC에서 더그 버검 미국 백악관 국가에너지위원장을 면담하고 **액화천연가스(LNG), 발전 설비, 희귀 광물** 등 분야에서 한미 간 협력 강화 방안을 논의했다고 25일 밝혔다.  이 자리에서 미국 측은 도널드 트럼프 행정부의** 에너지 분야 규제 완화를 통해 한국과 협력할 기회가 더욱 확대되고 있다면서 한국 기업의 적극적 참여를 요청**했다  미국은 트럼프 대통령의 관심 사안인 알래스카 LNG 프로젝트를 추진하기 위해 알래스카 내 LNG 가스관 및 산업용 도로 건설을 위한 규제를 해제하는 등 제도 개선에 나서고 있다.  우리 측은 이와 관련해 한국의 관심 분야를 중심으로 협력 방안을 계속 모색해 나가기로 했다.  여 본부장은 이날 오전 제이미슨 그리어 미국 무역대표부(USTR) 대표를 면담하고 비관세 조치 등 주요 쟁점에 대한 협상을 진행했다.  여 본부장은 한국의 비관세 장벽 해소 노력을 설명하는 한편 한국이 다른 경쟁국과 비교해 불리한 대우를 받지 않아야 한다는 점을 강조했다.  또 미국 측에 한국을 위해 관세 조치와 관련한 우호적 고려를 해달라고 다시 한번 요구했다.  여 본부장은 전날에는 그렉 애보트 텍사스 주지사를 화상으로 면담하고 우리 기업의 안정적 대미 투자활동이 이어질 수 있도록 주 정부 차원에서 적극적으로 지원해 달라고 요청했다.  **실무협상 수석대표인 박정성 산업부 무역투자실장도 USTR 실무진과 24일 핵심 쟁점별 세부 협상을 진행했다.**  김 장관과 여 본부장은 당초 25일 귀국 예정이었으나** 미국과의 협상 타결 방안을 도출하기 위해 현지에 추가로 머물며 러트닉 상무장관과 25일 오후 뉴욕에 있는 러트닉 장관 사저에서 추가 협상을 이어갈 예정**이다.  우리 정부는** 미국 정부가 상호관계 부과일로 정한 8월 1일까지 협상을 타결할 수 있도록 남은 기간 총력을 기울일 계획**이라고 밝혔다.  https://www.getnews.co.kr/news/articleView.html?idxno=833080"
bornlupin,2025-07-25 23:39:45,"**다음주 일정** -** (격동의 한주)**  **28~29일: 미중 무역협상**  **29~30일: FOMC (금리 동결 예상)**  28일: clelestica, cadence 실적(장후)  29일: 소파이, 페이팔, 보잉, 스포티파이, **머크 실적**(장전), 비자, 스타벅스, 테라다인 실적(장후)  30일: GDP 증가율(속보치), 다음 분기 국채발행계획 발표, **버티브,** 테바 실적(장전),** 메타, 마이크로소프트**, **로빈후드**, APLD, 램리서치, **퀄컴**, 포드**, ARM**, 트랜스메딕스 실적(장후)  31일**: PCE 물가, 연방순회항소법원- 트럼프가 IEEPA로 관세를 부과할 수 있는 권한에 대한 심리 진행**,  로블록스,  마스터카드, EMCOR 실적(장전),** 애플, 아마존**, 코인베이스, 레딧, 로쿠, 클라우드플레어, MSTR 실적(장후)  8월 1일:** 7월 고용보고서, 상호관세유예 종료일**, 엑슨모빌, FLOUR. 리제네론, 도미니언에너지 실적(장전), **한국 7월 수출입**"
bornlupin,2025-07-25 13:14:43,**도널드 트럼프**  **어제 파월 Fed 의장으로부터 금리 인하를 단행할 준비가 된 듯한 인상을 받았다.**  EU와 협상할 확률 50-50  **대부분의 거래는 8월 1일까지 완료될 것입니다.**  오늘 밤 영국 총리를 만납니다.  이번 순방에서 영국 무역협정에 대해 이야기할 것이며 승인할 수도 있습니다  우리는 중국과의 합의에서 일정한 제한(제약) 조건을 가지고 있다.
bornlupin,2025-07-25 09:01:44,"[속보] 대통령실 “미국 현지 대표단, 25일 美 상무장관과 추가 협의 이어나가기로”  https://biz.heraldcorp.com/article/10540187?ref=naver  [속보] 대통령실 “8월 1일 전 한미 관세협상 타결 의지 재확인”  https://www.seoul.co.kr/news/politics/president/2025/07/25/20250725500251?wlog_tag3=naver  [속보] 대통령실 “협상품목 농산물 포함…산업장관 등 내일도 美와 협의”  https://biz.heraldcorp.com/article/10540183?ref=naver  [속보]""한미 협상, 난항 겪고 있다기보다 실질적으로 잘 이뤄지고 있어""  https://news.mt.co.kr/mtview.php?no=2025072517513975508  [속보]대통령실 ""한미 안보 패키지 협의가 다른 분야보단 안정적""  https://www.news1.kr/politics/president/5859375"
bornlupin,2025-07-25 07:44:18,"https://newneek.co/@gosum_beat/article/34265?utm_source=newsletter&utm_medium=trend&utm_campaign=250725&utm_content=34265&utm_term=beat2 #젤리슈즈 #에이유브랜즈  글로벌 유행일 뿐만 아니라 세계 패션 트렌드와 거의 실시간 동기화되고 있는 우리나라에서도 마찬가지입니다. 뉴스를 보면 29CM에서는 지난 6월 한달간 젤리 슈즈 키워드가 포함된 상품의 거래액은 전년 동기 대비 66% 성장했고, 패션플랫폼 에이블리에서도 최근의 젤리슈즈의 거래액은 79%, 검색량은 69% 폭증했고, 무신사에서도 같은 기간 젤리슈즈 검색량은 전년 동기 대비 73% 증가했다고 합니다."
bornlupin,2025-07-25 04:42:03,"**일론 머스크**  ""수학적으로 명백하고 논란의 여지가 없습니다. **장기적으로 보면 에너지의 약 100%는 태양에서 나옵니다.** 그 외의 모든 것은 반올림 오차에 불과합니다."""
bornlupin,2025-07-25 04:39:11,"**텍사스에서 새로운 태양광 발전 기록이 세워졌습니다: 28,451메가와트.**  이는 올해 들어 텍사스에서 전력 수요가 가장 많았던 날에 발생했습니다. 그날 전력 수요는 처음으로 82기가와트를 돌파했으며, **태양광은 하루 종일 전력 수요의 25% 이상을 공급, 피크 시간대에도 이 비율을 유지했습니다.**"
bornlupin,2025-07-25 04:30:51,"DS투자증권 재생에너지/미드스몰캡 안주원  **태양광 업황과 관련 기업들 주가 흐름 코멘트  **- 미국, IRA수정안 통과 후 태양광 프로젝트 개발속도 빨라지고 있음  - 실제 25F 미국 내 완공 예정인 태양광/풍력 프로젝트 규모 20GW, 26F 최소 45GW. 이 중 절반 이상은 태양광일 것으로 추정. 이에 따른 설치규모 전망치 상회도 가능  - 신규 데이터센터도 전력원 부족 겪고 있으며 단기에 대응 가능한 가장 적합한 발전원 역시 태양광   - 또한 중국산에 대한 배제가 더욱 강화됨에 따라 폴리실리콘, 셀, 모듈 등 전 밸류체인에서 Non-China 수요 증가할 것   - 여기에 중국 정부는 태양광 포함 과잉공급 산업에 대해 계속 구조조정 및 가격 정상화 요구   - 수요는 많이 늘어나고 공급은 타이트해지는 상황으로 한화솔루션, OCI홀딩스, HD현대에너지솔루션 등 모두 수혜 예상"
bornlupin,2025-07-25 02:37:23,"**미국, 광산 폐기물에서 핵심 광물 회수 우선 추진**  미국 내무부는 목요일,** 전기차에서 첨단 무기에 이르기까지 광범위하게 사용되는 핵심 광물을 광산 폐기물, 석탄 폐기물, 광미(tailings), 폐우라늄 광산 등에서 회수하기 위한 조치를 발표**했습니다.  더그 버검(Doug Burgum) 내무장관은 **희토류, 리튬, 코발트 등의 광물을 폐기물로부터 추출하는 과정에 대한 연방 규제를 간소화하라고 지시**했습니다.   **조치의 주요 내용** **광산 폐기물 회수 프로젝트를 연방 자금 지원 대상으로 명시하고,**  **폐우라늄 광산에서의 우라늄 및 기타 광물 회수 계획에 대한 심사 속도도 높이도록 지시.**  미국지질조사국(USGS)에 연방 정부 소유 광산 폐기물 부지에 대한 지도 작성 및 목록화 작업도 지시함.  이번 조치는** 중국이 생산 및 정제 분야에서 주도권을 쥐고 있는 글로벌 광물 공급망을 탈피하려는 트럼프 행정부의 핵심 전략 중 하나입니다.** 앞서 올해 3월, 트럼프 대통령은 냉전 시절 제정된 「국방물자생산법(Defense Production Act)」을 발동해, 광물 정제 분야 전반을 강화하겠다는 행정명령을 발표한 바 있습니다.  ** 내무장관 발언** **“이번 조치는 미국의 자원 독립 실현과 첨단 기술 분야에서의 주도권 확보를 위한 굳건한 의지를 보여주는 것입니다.** 동시에 환경 문제를 새로운 성장과 혁신의 기회로 전환하려는 접근입니다.”  내무부는 대규모 연방 토지를 관할하고 있으며, 이 중 일부에는 폐광산이 존재합니다.  **민간 투자와 환경 회복 기대** 이 조치는** 민간 투자 유치, 환경 복원, 에너지 자원 확보 등을 동시에 노릴 수 있는 정책으로 평가**됨.  USGS 및 주(州) 지질조사기관에 따르면,** 이미 폐광 또는 현존 광산에서 아연, 저마늄(germanium), 텔루륨(tellurium), 희토류 등의 유망 자원이 확인됨.**  https://www.reuters.com/sustainability/land-use-biodiversity/us-prioritizes-recovery-critical-minerals-mine-waste-2025-07-24/?taid=6882ec376fb1760001e63992&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter"
bornlupin,2025-07-25 01:54:17,"**1030 몰리더니 ""없어서 못 팔 수도""…삼성 폴더블폰 '역대급 반응'  갤럭시Z폴드·플립7 국내 출시 110여개국 순차적 출시 예정 '역대 최다' 사전 판매량 기록 폴더블폰 '두께 전쟁'서도 승기 기대 이상 인기에 물량 우려도**  삼성전자가 선보인 초슬림 폴더블 스마트폰 '갤럭시Z폴드·플립7'이 국내 공식 출시됐다**. 미국·영국·인도 등 전 세계 10여개국에서도 같은 날 출시됐고 110여개국에 순차적으로 선보일 예정이다.** 사전 판매 기간 주요 시장에서 **'역대 최대' 판매량을 갈아치운 만큼 생산량이 수요를 따라잡지 못할 수 있다는 우려도 나온다.**  삼성전자는 25일 초슬림 폴더블폰 신제품 Z폴드·플립7을 국내 출시했다고 밝혔다. 갤럭시 워치8 시리즈도 이날 함께 출시됐다. Z폴드·플립7은 역대 갤럭시 폴더블 제품 중 가장 높은 국내 사전 판매량을 달성하는 신기록을 세웠다. 이 제품 사전 판매량은 약 104만대. 기존 최고 기록을 차지했던 갤럭시Z폴드·플립5(약 102만대)보다 2만대가 더 팔려나갔다.  **인구 대국 인도에선 사전 판매 단 이틀 만에 21만대가 팔리는 성과를 냈다. 이 지역에서 출시된 역대 갤럭시 폴더블 제품들이 세운 초기 주문량을 웃돌았다.**  Z폴드·플립7은 최근 폴더블폰을 중심으로 벌어진 '두께 전쟁'에서도 승기를 잡으면서 화제성을 높이고 있다. 주요 스마트폰 제조사들은 더 얇고 가벼운 기기를 제작하기 위한 기술경쟁에 뛰어들었다. 이 경쟁에선 그간 중국 제조사들이 우위를 점했다는 평가가 이어졌다.  하지만 정보기술(IT) 팁스터(정보유출자) 아이스유니버스가 세계에서 가장 얇은 폴더블폰으로 알려졌던** 중국 아너의 매직 V5와 Z폴드7 두께를 비교한 영상을 올리면서 판세가 뒤집혔다. 이 영상을 보면 나란히 놓인 매직 V5와 Z폴드7 위에 올려둔 카드가 Z폴드7 쪽으로 기울어지는 모습이 나온다.**  한국소비자중심기업협회(KCEA)는 전날 매직 V5가 접었을 때 9.34㎜ 두께로 조사됐다고 발표했다. 아너는 이 제품 두께가 8.8㎜라고 설명해 왔다. 반대로 Z폴드7은 삼성전자가 안내해 왔던 두께보다 0.08㎜ 더 얇은 8.82㎜를 나타냈다.  국내에선 특히 1030세대 사이에서 호응을 끌어내 입소문을 타는 흐름을 보이고 있다. 삼성닷컴을 통해 Z폴드·플립7을 사전 구매한 1030세대 비중은 전체 구매자 중 절반이 넘는 것으로 알려졌다. 폴더블폰 최대 약점 중 하나였던 두께를 강점으로 승화시키면서 사용성을 한층 끌어올린 영향이다.  **기대를 뛰어넘는 반응이 이어지자 생산량이 수요를 따라잡지 못할 수 있다는 우려도 나온다.** IT 매체 폰아레나는 24일(현지시간) ""Z폴드7의 성공은 삼성을 놀라게 했고 조만간 생산량을 늘려야 할 수도 있지만 그것이 불가능할 수도 있다. 이는 세계 최고 스마트폰 공급업체에 약간의 문제를 야기할 수 있다""고 전했다.  **삼성전자가 목표로 내건 올해 Z폴드7 목표 생산량은 약 240만대인데 최근 각국에서 사전 판매량이 높게 나타난 만큼 이를 뛰어넘을 수 있다는 분석이다**. Z플립7은 약 230만대, 보급형 모델인 Z플립7 FE는 약 70만대를 생산할 것으로 전해졌다. 업계에 따르면 갤럭시 폴더블폰은 삼성전자 전체 스마트폰 판매량 중 4~5% 정도를 차지한다.  이 매체는 ""사전 예약 기간이 끝나고 실제 출하가 시작된 후 글로벌 시장에서 이 기기가 어떻게 될지 알기엔 아직 너무 이르다""면서도 **""수요가 강세를 보인다면 삼성은 더 빨리 기기를 생산해야 할 수도 있다""고 봤다.**  https://www.hankyung.com/article/202507251105g"
bornlupin,2025-07-25 01:46:26,"**NVIDIA 중국 금지령 완화… H20 GPU 재투입 추진, TSMC·킹위안·잉웨이 수혜**  미국 정부가 NVIDIA의 H20 GPU에 대한 중국 판매를 재개하도록 허용하면서, NVIDIA 및 그 공급망에 큰 호재가 되고 있습니다. **최근에는 NVIDIA가 H20 GPU의 추가 투입을 추진하고 있다는 소식도 잇따라 전해지고 있습니다.**  실제로 H20 GPU는 NVIDIA의 GB 시리즈 이전 세대, 즉 H100 및 H200 시리즈 칩으로, 금수 조치 이전에 NVIDIA는 이 시리즈의 재고를 보유하고 있었습니다.** 최근 중국 시장에 대한 규제가 완화되면서, H20 칩이 다시 투입될 가능성이 높아졌고, 이에 따라 TSMC(2330), 킹위안(King Yuan Electronics, 2449), 잉웨이(WinWay, 6515) 등이 수혜를 입을 것으로 지목되고 있습니다.**  ** H20 GPU, 다시 중국 시장 주력으로 부상할 듯** 미국 정부의 정책 변화는 중국 내 AI 및 클라우드 업체들의 수요 회복을 자극할 것으로 보이며, **H20은 다시금 중국 시장에서 주력 고급 AI 칩으로 자리 잡을 가능성이 큽니다. 이에 따라 HBM(고대역폭 메모리) 수요도 함께 증가할 것으로 전망됩니다.**  **NVIDIA 입장에서도 이는 큰 호재입니다. 중국은 NVIDIA의 핵심 시장 중 하나였기 때문입니다.**   **H20은 GB200 이전 세대... 공급망은 다시 가동 중** 시장에서는 **최근 NVIDIA가 TSMC에 H20 칩을 5천~9천장 규모로 추가 투입했다는 소문이 돌고 있습니다.** 다만 이 ""H20""은 사실상 H100, H200 등 H 시리즈의 일부로, GB 시리즈의 하위 사양 버전으로도 해석됩니다.  NVIDIA는 올해 초부터 신규 투입의 중심을 GB 시리즈로 옮기며 H 시리즈를 사실상 중단했지만, **H 시리즈 재고가 상당량 남아 있었기 때문에 중국 수출 재개에 맞춰 재가동 결정을 내린 것으로 보입니다.**  https://www.investor.com.tw/onlineNews/NewsContent.asp?articleNo=14202507240093"
bornlupin,2025-07-25 01:41:31,"**인도, 미국과의 무역 협상에서 경쟁국보다 유리한 '특혜 관세' 기대**  인도 상공부 장관 피유시 고얄(Piyush Goyal)은** 인도가 미국과의 무역 협상에서 자국의 경제 경쟁국들보다 더 나은 조건의 ‘특혜 관세(preferential tariffs)’를 확보할 것으로 기대**하고 있다고 밝혔습니다.  https://www.cnbc.com/2025/07/25/india-expects-preferential-tariffs-in-trade-deal-with-us-says-indias-commerce-minister-piyush-goyal.html"
bornlupin,2025-07-25 00:14:53,"**GPT-5 모델은 ‘추론형(o-series)’과 ‘비추론형(GPT-series)’ 모델을 하나의 시스템으로 통합할 것이 확정되었으며, Microsoft는 Copilot에 이를 적용할 준비를 진행 중**  **GPT-5 on Copilot** 최근 GPT-5 관련 개발 소식에 따르면,** Microsoft는 GPT-5 출시를 8월 초로 예상하며 Copilot에 탑재하기 위한 사전 작업을 진행**하고 있습니다.  Copilot의 코드 변경 사항에는 기존의 빠른 응답(Quick Response), 심층 사고(Think Deeper), 딥 리서치(Deep Research) 모드에 더해 새로운 “스마트(Smart) 모드”가 추가되고 있으며,** 이 모드는 GPT-5의 탑재를 암시하는 라벨과 함께 등장했습니다.**  설명에 따르면 스**마트 모드는 “빠르게 또는 깊이 사고하는” GPT-5의 능력을 활용하며, 이는 샘 알트먼(OpenAI CEO)이 언급한 GPT-5의 핵심 기능 — o-series의 추론 능력과 GPT-series의 일반 언어 처리 능력의 통합 — 과 일치**합니다.   **스마트 모드란?** **스마트 모드는 사용자의 입력에 따라 실시간으로 응답 전략을 조정하며,**  간단한 질문에는 빠르게 대답하고  복잡한 문제에는 깊이 있는 추론으로 대응합니다.  즉,** 사용자가 수동으로 모드를 전환할 필요 없이 Copilot이 알아서 판단하는 AI 어시스턴트 환경을 제공하는 것입니다.** 이 기능은 **특히 학생, 지식 노동자, 기업 사용자 등 빠른 작업과 심층 분석을 병행하는 이들에게 효율적**일 수 있습니다.   ** 현재 상태 및 출시 계획** **현재 이 스마트 모드는 개발 중이며 사용자에게는 아직 비공개 상태입니다.**  **코드상에는 존재하지만, 강제로 실행하면 기본적으로 “빠른 응답” 스타일로 동작하며**  아직 GPT-5가 실제로 작동하고 있다는 공개된 증거는 없음. 이 모드는 GPT-5의 공식 출시와 함께 정식 론칭될 예정으로, Microsoft와 OpenAI의 공동 전략 하에 배포될 가능성이 높습니다.  ** Microsoft의 Copilot 전략** **Microsoft는 GPT-5와 스마트 모드를 통해 Copilot을 생산성 중심의 통합형 AI 어시스턴트로 자리매김시키려는 전략을 추진하고 있습니다.** GPT-5가 추론과 비추론 기능을 통합함에 따라, 이 기능은 보다 유연하고 적응형인 AI 경험을 제공하게 될 것입니다.  GPT-5의 출시가 다가오면서 더 많은 소식이 나올 예정입니다. 업데이트를 기대해주세요.  https://www.testingcatalog.com/microsoft-prepares-copilot-for-gpt-5-with-new-smart-mode-in-development/"
bornlupin,2025-07-25 00:12:40,"**Microsoft는 새로운 스마트 모드(Smart Mode)와 함께 GPT-5 탑재 Copilot 출시를 준비 중**입니다!  ""스마트 모드는 GPT-5를 활용해 빠르게 또는 깊이 있게 사고합니다."""
bornlupin,2025-07-25 00:00:54,"**[단독] 한·미 관세 협상카드로 군산항 미해군 MRO 기지 만든다**   **한미 관세 협상이 초미 관심사로 떠오르는 가운데, 우리 정부가 ‘군산항에 미해군 MRO(Maintenance·유지, Repair·보수, Operation·운영) 기지 건설’을 협상카드로 꺼내든 것**으로 전해졌다.  25일 알파경제의 취재를 종합하면 **이재명 정부는 트럼프 행정부의 요청에 발맞춰 우리나라 군산항에 구축함이나 순양함, 잠수함 등을 포함한 미 해군의 함정 수리와 정비 등이 가능한 MRO 전용 기지를 조성하는 것**으로 전해졌다.  관세 협상을 잘 아는 복수의 정부 관계자는 통화에서 **""트럼프 정부에서 서해에 미해군 MRO 기지 조성이 가능한 항구를 요구했다**""면서 ""**최종적으로 조성 가능한 서해항이 군산으로 결정된 것으로 안다**""고 말했다.  미국은 오랜 숙원 사업인 조선업 재건을 위해 한국과의 협력 강화에 힘을 쏟는 분위기다. 특히 한·미 간 군함 분야(MRO) 협력 강화에 대한 필요성이 높아지고 있다.    **최근 한화오션은 미국 해군 군함 3척에 대한 MRO(유지·보수·정비) 사업을 연달아 수주한 바 있다.**  미 상·하원은 전투함 및 지원함 건조에 사용할 국방예산 200억달러(약 28조원) 세부 집행을 논의 중이다.  **무엇보다 미국이 서해에 미해군 MRO 기지 조성을 요청한 건 중국의 군사적 부상을 견제하는 동시에 동남국해에 이르는 해상루트(Sea lane)를 차단하기 위한 것으로 풀이**된다.  미·중간 해양패권 다툼이 더해지는 상황에서** 군산항에 미해군 MRO 기지 건설을 관세 협상카드로 활용하는 건 신의 한수가 될 수 있다는 평가**다.  이재명 대통령은 대선 공약으로 **군산 특수목적선 선진화 단지에 특수목적선 및 정비산업(MRO) 육성, 중소 조선사 지원 강화 등을 여러 차례 강조한 바 **있다.  현재 전북도와 군산시가 군산항 7부두 일대에 구축을 추진 중인 ‘특수목적선 선진화 단지 조성 사업’과 연계, 활용할 가능성도 점쳐진다.  다만, 군산항에 미해군 MRO 기지 건설이 현실화할 경우 중국의 거센 반발이 우려된다  강관우 전 모건스탠리 이사 겸 더프레미어 대표이사는** ""군산에 미해군용 MRO 기지가 들어선다는 것은 HD현대 등이 선체만 수리 건조한 뒤 군사기밀인 무기체계나 운용시스템 등은 미국 측이 직접 운용하는 구조가 유력하다**""면서 **""이 같은 이원화 구조는 미 해군함정 정비와 건조를 더 신속하고, 대량으로 추진 가능하다는 이점이 있다**”고 분석했다  https://alphabiz.co.kr/news/view/1065611755682456"
bornlupin,2025-07-24 23:47:26,"**SEMI: 반도체 장비 판매 사상 최고치 돌파**  국제반도체산업협회(SEMI)가 **최근 발표한 2025년 중간 전망 보고서에 따르면, 전 세계 반도체 장비 매출은 올해 사상 최고치인 1,255억 달러에 이를 것으로 예상되며, 전년 대비 7.4% 증가할 것**으로 보입니다. 또한 **내년에도 판매액은 계속 증가해 또다시 사상 최고치를 경신할 전망**입니다.  시장에서는 TSMC(2330)의 공급망에 포함된 신윈(辛耘), 훙수(弘塑), 쥔화(均華), 쥔하오(均豪), 즈셩(志聖) 등 **대만 업체들이 고객사의 지속적인 증설에 따른 수혜를 입을 것으로 기대하고 있습니다.**  SEMI 보고서에 따르면, **2026년(내년) 반도체 장비 글로벌 매출은 1,381억 달러에 달할 전망이며, 이는 고급 로직 IC 및 메모리 분야의 발전과 전환에 힘입은 것**입니다.  SEMI의 아지트 마노차(Ajit Manocha) 회장 겸 CEO는 다음과 같이 밝혔습니다:  “**글로벌 반도체 장비 매출은 지난해 강력한 성장을 기록했으며, 올해에도 이러한 성장세가 이어지고 있습니다. 내년에는 또 한 번 신기록을 경신할 것입니다.** 비록 반도체 업계는 거시경제의 불확실성을 면밀히 주시하고 있지만, AI가 이끄는 칩 혁신과 수요가 산업의 설비 투자 확대를 자극하고 있으며, 이는 첨단 제조에 대한 투자를 증가시키고 있습니다.”  https://money.udn.com/money/story/5612/8894850?from=edn_subcatelist_cate"
bornlupin,2025-07-24 23:42:32,"**인도네시아, 국가 AI 전략 수립… 희토류도 핵심 협상 카드로**  인도네시아가 글로벌 인공지능(AI) 및 반도체 제조 경쟁에 본격적으로 참여하고자 하면서,** 자국 최초의 국가 AI 전략이 2025년 8월에 완성될 예정입니다.** 이를 통해 외국인 투자 유치를 더욱 적극적으로 추진하려는 목표를 갖고 있습니다.  로이터통신(Reuters)에 따르면, **인도네시아 통신·디지털부(Kominfo)는 이 전략을 통해 국가 차원의 기술 로드맵을 제시하고, 민간 및 글로벌 기업들과의 협력을 강화**할 계획입니다.  이와 함께, **인도네시아가 풍부하게 보유하고 있는 희토류 자원도 중요한 협상 카드로 떠오르고 있습니다. **AI 반도체와 전기차(EV) 등 첨단 기술의 핵심 소재로 사용되는** 희토류는 국제 공급망에서 전략적 자산으로 평가받고 있으며, 인도네시아는 이를 지정학적 우위 확보와 투자 유인 수단으로 활용**하려는 것으로 보입니다.  https://www.digitimes.com.tw/tech/dt/n/shwnws.asp?CnlID=9&id=0000728021_AIP1Z6DM1T59RA2C2G61A"
